
[0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.6206896551724138, 0.6428571428571429, 0.6, 0.6666666666666666, 0.6111111111111112, 0.7333333333333333, 0.75, 0.75, 0.75]


[0.7804878048780488, 0.7111111111111111, 0.8648648648648649, 0.6987951807228915, 0.6304347826086957, 0.7837837837837838, 0.7948717948717948, 0.7560975609756098, 0.8378378378378378, 0.6842105263157895, 0.6842105263157895, 0.6842105263157895]


[0.7207207207207208, 0.6060606060606061, 0.8888888888888888, 0.5964912280701755, 0.4927536231884058, 0.7555555555555555, 0.6842105263157895, 0.5652173913043478, 0.8666666666666667, 0.8823529411764706, 0.8823529411764706, 0.8823529411764706]


[0.782608695652174, 0.7346938775510204, 0.8372093023255814, 0.46846846846846846, 0.38235294117647056, 0.6046511627906976, 0.6601941747572816, 0.5666666666666667, 0.7906976744186046, 0.888888888888889, 0.8695652173913043, 0.9090909090909091]


[0.7254901960784313, 0.7254901960784313, 0.7254901960784313, 0.5833333333333334, 0.5072463768115942, 0.6862745098039216, 0.7017543859649124, 0.6349206349206349, 0.7843137254901961, 0.875, 0.875, 0.875]


[0.7951807228915664, 0.717391304347826, 0.8918918918918919, 0.7415730337078652, 0.6346153846153846, 0.8918918918918919, 0.7573964497041421, 0.6736842105263158, 0.8648648648648649, 0.845360824742268, 0.8541666666666666, 0.8367346938775511]


[0.7885714285714285, 0.71875, 0.8734177215189873, 0.6943005181347152, 0.5877192982456141, 0.8481012658227848, 0.7885714285714285, 0.71875, 0.8734177215189873, 0.8421052631578947, 0.851063829787234, 0.8333333333333334]


[0.8470588235294118, 0.8, 0.9, 0.7380952380952381, 0.7045454545454546, 0.775, 0.8192771084337349, 0.7906976744186046, 0.85, 0.742857142857143, 0.8125, 0.6842105263157895]

